sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
0.027,43,1,21,0.0696266432542562,0.296322901554404,0.298612616580311,0.287028549222798,0.28851710880829,0.291988611398964,0.289223067357513,0.283265813471503,0.274386435233161,0.262221823834197,0.247473056994819,0.229904699481865,0.20915674611399,0.206908808290155,0.207309279792746,0.196238901554404,0.229173186528497,0.270709196891192,0.312594170984456,0.348018264248705,0.37286670984456
0.027,43,1,22,0.100520004212806,0.35095267357513,0.335633549222798,0.333425647668394,0.329477642487047,0.322774766839378,0.307440870466321,0.312134393782383,0.295207450777202,0.259791388601036,0.243999875647668,0.26587992746114,0.271966455958549,0.267030056994819,0.276456222797927,0.278823321243523,0.274817362694301,0.269230316062176,0.302860647668394,0.347770621761658,0.383180419689119
0.027,43,1,23,0.167075395817801,0.431330461139925,0.417015269430089,0.396701924870506,0.342299414507821,0.261169880829071,0.24734601554406,0.254767538860112,0.242078419689136,0.267379502590683,0.302340124352344,0.325953854922296,0.336870694300536,0.336446601036289,0.349961331606204,0.381175984455959,0.384996518134715,0.347301150259084,0.281786642487068,0.273799663212443,0.366613652849744
0.027,43,1,24,0.214610291329721,0.489384808290179,0.478919383419723,0.455767865285008,0.424092139896407,0.380847321243561,0.311339290155487,0.23725664766844,0.219520445595861,0.244311145077726,0.248543010362701,0.26418773056997,0.273270632124375,0.270955088082925,0.29880180310886,0.316232632124404,0.321549989637357,0.321800715025907,0.329050948186555,0.341719860103655,0.385480326424871
0.027,43,1,25,0.0682406450992527,0.441824440414507,0.429177103626942,0.390907911917097,0.378116813471502,0.379681580310881,0.385866295336787,0.394074585492228,0.40151396373057,0.404352305699482,0.400818367875647,0.393523808290155,0.388738481865284,0.401515683937823,0.41391058031088,0.420058999999999,0.413807238341968,0.400221642487046,0.388090813471502,0.380504025906735,0.389751497409325
0.027,43,1,26,0.0988214863432914,0.378491455958548,0.333142725388599,0.286234202072538,0.29292979792746,0.311852854922279,0.309067984455959,0.308243854922279,0.301176756476683,0.310429538860103,0.323495341968911,0.327113217616579,0.317186533678755,0.29683083419689,0.284140419689118,0.297996637305699,0.32407047150259,0.333809772020724,0.322471507772019,0.310566792746113,0.33229705181347
0.027,43,1,27,0.240018525072691,0.487606875647668,0.416512414507772,0.399793652849735,0.372022927461134,0.306378784974087,0.294217093264249,0.32239196373057,0.333615797927461,0.341673829015544,0.353282896373057,0.362562948186529,0.377654103626941,0.404508036269425,0.376379823834191,0.309653621761658,0.290592481865285,0.267262430051813,0.349195481865285,0.466173720207254,0.599230953367875
0.027,43,1,28,0.246736627365763,0.464979098445596,0.449284937823833,0.422228124352328,0.394353911917093,0.358409678756475,0.307356077720209,0.288243124352332,0.251604528497409,0.262058886010363,0.25071329015544,0.28726229533679,0.296158409326427,0.352610528497413,0.410533585492232,0.401485056994819,0.338165248704663,0.316234160621762,0.338709492227979,0.409396549222798,0.459023492227979
0.027,43,1,29,0.0672740972787049,0.358674849740933,0.353154212435233,0.340811896373057,0.325760445595855,0.307898269430052,0.288742051813471,0.286010497409326,0.282000497409326,0.270114642487047,0.255953968911917,0.255956041450777,0.261244383419689,0.27650578238342,0.298623398963731,0.318834797927461,0.327343606217617,0.320834797927461,0.301241533678756,0.302369813471503,0.313421834196891
0.027,43,1,30,0.131342966933813,0.412780875647668,0.397182362694301,0.372378943005181,0.359820031088083,0.347712,0.332399046632124,0.313333502590674,0.291253606217617,0.26771821761658,0.254784367875648,0.267741103626943,0.274504316062176,0.277747637305699,0.290325875647668,0.303220176165803,0.315367777202073,0.324288243523316,0.328717,0.328476844559585,0.378176362694301
0.027,43,1,31,0.101717098428373,0.458977295336788,0.448998461139896,0.420259989637306,0.392481595854922,0.362589367875648,0.334471751295337,0.329421233160622,0.357528461139896,0.391574316062176,0.419550222797927,0.438465533678757,0.445719704663212,0.438969937823834,0.421758901554404,0.397094549222798,0.372607761658031,0.349649212435233,0.326262165803109,0.323104119170984,0.359820943005181
0.027,43,1,32,0.22189151960924,0.516641,0.505275777202073,0.474314119170984,0.419211865284974,0.370084067357513,0.33507085492228,0.329162911917098,0.325567559585492,0.312191222797927,0.301160393782383,0.247358321243523,0.26244978238342,0.286834756476684,0.310007813471503,0.328852373056995,0.335595119170984,0.32460496373057,0.298180352331606,0.312629038860104,0.394725606217617
0.027,43,1,33,0.106861214279274,0.3006452746114,0.30803296891192,0.288286077720211,0.254873383419692,0.225537891191712,0.220736896373057,0.22049492746114,0.215589269430052,0.217836720207254,0.217997756476684,0.197732005181347,0.187029031088084,0.191710896373058,0.192610119170985,0.182093020725389,0.179873430051813,0.194858404145078,0.216918404145078,0.244263559585492,0.268171590673575
0.027,43,1,34,0.0832512313337967,0.383157813471503,0.375053538860104,0.350083772020725,0.325417683937824,0.304052139896373,0.29971253626943,0.300991945595855,0.294823103626943,0.289675455958549,0.296808357512953,0.316589751295336,0.328392341968911,0.329502134715026,0.318860735751296,0.296532497409328,0.266845709844561,0.274306803108808,0.308880331606218,0.33403523834197,0.350787310880831
0.027,43,1,35,0.0418066027886599,0.296985347150259,0.288989387046632,0.267547730569948,0.245777678756477,0.236481414507772,0.236428341968912,0.244260994818653,0.253886772020725,0.256056616580311,0.252504129533679,0.256168756476684,0.266140777202073,0.276586813471503,0.285544481865285,0.290498808290155,0.289172098445596,0.281338274611399,0.268282005181347,0.277397761658034,0.29243040414508
0.027,43,1,36,0.0603655293014191,0.435761533678756,0.412447751295337,0.38781407253886,0.381900082901554,0.394361222797927,0.412233761658031,0.424234823834197,0.428034823834197,0.428901455958549,0.429621637305699,0.425550186528497,0.414132466321244,0.399911222797927,0.389659150259067,0.381991533678756,0.369500601036269,0.353240497409326,0.341559668393782,0.338227803108808,0.345514683937824
0.027,43,1,37,0.0629158181794889,0.346660067357513,0.326619077720211,0.298811331606222,0.27376780829016,0.267401336787565,0.279197238341969,0.297970295336787,0.314238430051813,0.322298533678756,0.319087134715026,0.307604751295337,0.294460450777203,0.284021803108808,0.274028797927461,0.287069803108807,0.32699770466321,0.341012808290155,0.323051893782384,0.318998093264249,0.338365601036269
0.027,43,1,38,0.109791581923773,0.361879968911918,0.33704331606218,0.296529875647674,0.265401331606225,0.231189777202079,0.21923929015544,0.245194554404142,0.264143948186528,0.263040761658031,0.285171518134715,0.317689150259069,0.336748797927464,0.333151569948189,0.333035466321243,0.311723808290156,0.267963103626945,0.235913093264249,0.239259119170988,0.28136258549223,0.329975103626944
0.027,43,1,39,0.099999215877223,0.529951512953368,0.501816694300518,0.470840927461136,0.44731689119171,0.419313569948187,0.392022590673575,0.393139051813471,0.413426616580311,0.429683352331606,0.436253222797927,0.428907626943005,0.413020580310881,0.416504300518135,0.414505595854922,0.422987937823834,0.453431720207254,0.472247005181347,0.46750089119171,0.46105206735751,0.47536774611399
0.027,43,1,40,0.125744449300303,0.51793274611399,0.481002746113991,0.428898279792746,0.374529367875648,0.352893937823835,0.360447305699482,0.37658823834197,0.388010000000001,0.392260000000001,0.391599378238343,0.387614663212436,0.380865958549223,0.372873212435234,0.368795233160622,0.37525481865285,0.390087461139897,0.402152746113991,0.402995751295338,0.394459481865286,0.384520621761659
0.027,43,1,41,0.0498274008876362,0.278676404145078,0.275012362694301,0.267569766839378,0.256263031088083,0.242754948186528,0.228627233160623,0.21401920207254,0.198881896373059,0.196287953367876,0.200126704663212,0.205513751295337,0.210393803108808,0.216302715025907,0.22289421761658,0.226566730569949,0.223709922279793,0.215794352331606,0.225146668393782,0.242693559585493,0.254273911917098
0.027,43,1,42,0.0879517014995752,0.241823616580311,0.231717554404146,0.212475212435233,0.189308989637306,0.189317678756477,0.180376487046632,0.16543722279793,0.14551456476684,0.152507979274611,0.16755539896373,0.182234430051812,0.191925673575127,0.189697253886009,0.180455264248707,0.179887388601039,0.165448269430054,0.195627704663212,0.217901461139897,0.23207489119171,0.257530849740933
0.027,43,1,43,0.0569062642004431,0.216809797927461,0.218639202072539,0.215532932642487,0.20740267357513,0.195270601036271,0.18046231088083,0.164136922279794,0.147013989637308,0.130787564766842,0.120480393782385,0.120455404145078,0.125895341968912,0.132012777202073,0.13580712953368,0.136608777202072,0.161657466321243,0.175712388601036,0.176630974093264,0.174666580310881,0.18614265284974
0.027,43,1,44,0.0598426190050978,0.250759943005181,0.254752435233161,0.24981012953368,0.23805567357513,0.22448652849741,0.205133005181348,0.188037580310882,0.183004031088083,0.178349569948187,0.181960336787564,0.189735626943005,0.194805440414509,0.194300305699483,0.188005979274613,0.185234792746115,0.192162564766839,0.197370284974095,0.207000150259067,0.22143232642487,0.234388937823832
0.027,43,2,1,0.133723106835986,0.276474316062176,0.241361632124352,0.176157994818653,0.108656388601036,0.113571663212435,0.140954658031088,0.158017834196891,0.184524062176166,0.185896341968912,0.167724005181347,0.149228984455959,0.153276652849741,0.176969388601038,0.19735151295337,0.197719658031088,0.179409554404145,0.167842455958549,0.184060849740933,0.22176421761658,0.258258259067358
0.027,43,2,2,0.054061701782321,0.182835212435233,0.166709414507772,0.144524227979275,0.132120725388601,0.13255274611399,0.13591667357513,0.15327185492228,0.160161233160622,0.153842979274611,0.146964715025907,0.149311580310881,0.15162581865285,0.15358410880829,0.158488046632126,0.163204497409326,0.177494559585492,0.186259860103627,0.186980170984456,0.179026906735751,0.169684248704663
0.027,43,2,3,0.0529786636055044,0.256134466321244,0.260289647668394,0.260094440414508,0.25529985492228,0.245592471502591,0.231836305699482,0.215940139896373,0.200526150259067,0.189159310880829,0.184783922279793,0.185725632124352,0.186799725388601,0.183335735751295,0.17483003626943,0.164862678756477,0.159618637305699,0.161685735751295,0.170218119170984,0.181768378238342,0.191561124352332
0.027,43,2,4,0.0441020446120961,0.165444010362694,0.181146367875648,0.190979528497409,0.196840150259067,0.199808803108808,0.197377196891192,0.186868129533679,0.169055227979275,0.158999683937824,0.146152663212435,0.155067010362694,0.164266305699482,0.165042917098446,0.159768046632124,0.141755455958549,0.124682658031087,0.128983020725388,0.131695005181344,0.139662259067354,0.143814849740929
0.027,43,2,5,0.200733589309585,0.358471549222798,0.39628496373057,0.38329325388601,0.316625637305699,0.279224518134708,0.260799284974093,0.236505948186529,0.215777803108808,0.227020580310887,0.224083782383425,0.251517652849745,0.291079077720209,0.310606435233161,0.280951953367876,0.285332606217617,0.281019601036256,0.232362424870466,0.217340103626942,0.298460419689119,0.450986647668394
0.027,43,2,6,0.173400464087766,0.460969440414505,0.464143248704662,0.463385818652852,0.44487649222798,0.402964419689119,0.345562191709843,0.299662202072539,0.261130963730563,0.273452015544043,0.261724150259067,0.243829740932646,0.230516849740933,0.285213766839378,0.319240010362694,0.339378243523314,0.375162699481864,0.354048191709844,0.312782694300518,0.343535694300513,0.366585896373045
0.027,43,2,7,0.147773191039987,0.582002699481863,0.566833088082898,0.527441922279789,0.474185704663209,0.421947880829013,0.381712647668392,0.358738554404144,0.365175000000001,0.403562046632126,0.449499611398964,0.483808502590672,0.492802544041448,0.478627113989637,0.495934917098444,0.509454502590672,0.472277740932641,0.416285103626943,0.415028191709843,0.424091575129535,0.506546834196893
0.027,43,2,8,0.225878257898689,0.473048878238333,0.419388015544025,0.378829383419689,0.372353735751295,0.330450886010363,0.280810730569948,0.248947,0.228716430051813,0.21415114507772,0.230061113989636,0.249172772020723,0.292350186528491,0.338223761658024,0.37650329533678,0.385310808290147,0.361973424870466,0.359214357512953,0.338495704663212,0.350370611398964,0.369290533678756
0.027,43,2,9,0.270251798372191,0.430359088082902,0.369411984455959,0.354778673575129,0.32002129533678,0.258160943005181,0.359840699481869,0.421687585492228,0.424319735751295,0.356504212435222,0.330938569948187,0.352985461139896,0.336046860103627,0.321541994818651,0.302244683937824,0.361051621761658,0.437745404145078,0.390002870466321,0.281606113989637,0.351802528497407,0.47300355958549
0.027,43,2,10,0.0556515135669425,0.316309606217616,0.301453336787564,0.279410668393781,0.261781911917098,0.257428025906735,0.265480098445596,0.278953932642487,0.292125953367875,0.302175901554404,0.305265875647668,0.296696497409326,0.276301860103627,0.252093569948186,0.241875062176166,0.253654595854922,0.275528803108808,0.288188129533678,0.279973621761657,0.257859373056994,0.243956124352332
0.027,43,2,11,0.0876109135927692,0.453306865284974,0.457151943005181,0.423164663212435,0.38468225388601,0.370134585492228,0.381237435233161,0.39546707253886,0.393473808290155,0.378955829015544,0.368693652849741,0.366854015544041,0.367389766839378,0.365477590673575,0.360480958549223,0.358962564766839,0.371992098445596,0.39461225388601,0.407405129533679,0.400976398963731,0.394469523316062
0.027,43,2,12,0.0424235599834428,0.443998507772018,0.439620917098441,0.420753455958546,0.417197160621759,0.426078637305697,0.432970787564764,0.435667782383417,0.435165606217614,0.428543215025904,0.411898145077717,0.388470398963728,0.377834660621761,0.380202598445594,0.37718512435233,0.395763663212432,0.41891995854922,0.443016538860101,0.461013404145075,0.468106668393779,0.468297601036266
0.027,43,2,13,0.0812477821329861,0.284514046632122,0.254889124352328,0.229770860103627,0.202341626943005,0.189352927461139,0.190871932642487,0.195339642487046,0.191040678756475,0.176962958549221,0.163911922279791,0.162355611398964,0.174951984455959,0.192728150259067,0.20913825388601,0.224566067357512,0.242543269430051,0.263251818652849,0.282693243523315,0.297656445595854,0.308490689119171
0.027,43,2,14,0.0346905748966448,0.209952196891192,0.198343595854922,0.187735823834197,0.17840785492228,0.166699393782383,0.162448357512953,0.159735663212435,0.157920119170984,0.156281497409326,0.154527611398964,0.153678388601036,0.155860274611399,0.161453538860104,0.167681777202073,0.170808720207254,0.169101725388601,0.164559497409326,0.160144989637306,0.158027870466321,0.157449113989637
0.027,43,2,15,0.0861616008251347,0.542924507772021,0.529864906735751,0.508180994818653,0.481863637305699,0.454313378238342,0.434862860103627,0.42882607253886,0.430503015544041,0.434058196891192,0.439203274611399,0.447057419689119,0.458985398963731,0.476160010362694,0.493370373056995,0.502986176165803,0.500848352331606,0.488730476683938,0.471778404145078,0.456205865284974,0.445516227979275
0.027,43,2,16,0.0561510587373819,0.353730958549223,0.327255284974093,0.304560979274611,0.288360455958556,0.28070372020726,0.279217191709851,0.283788694300524,0.291122373057001,0.301496466321249,0.314007683937829,0.321312088082907,0.316582606217622,0.310855419689119,0.305157357512953,0.315024196891192,0.327522124352332,0.333118756476684,0.328180155440415,0.318753989637306,0.311610207253886
0.027,43,2,17,0.12176032961819,0.290804414507772,0.267556487046632,0.242388093264249,0.226576647668392,0.221338046632123,0.221498409326423,0.22358519689119,0.227342709844558,0.229523538860102,0.220771466321242,0.199875611398962,0.180782347150257,0.178585715025905,0.193313694300517,0.209875352331604,0.209116803108806,0.224697316062175,0.219654829015542,0.226202968911916,0.239261259067356
0.027,43,2,18,0.329382413036034,0.469256637305696,0.504592906735746,0.498422958549217,0.477334616580303,0.425022958549213,0.420754290155436,0.420286259067354,0.356884704663209,0.237231637305695,0.308977481865282,0.390230642487043,0.419302715025903,0.388057585492225,0.372313025906735,0.41476755440414,0.346794740932637,0.334858730569941,0.339089797927452,0.389980852331598,0.461232274611398
0.027,43,2,19,0.0255462845429723,0.146778502590677,0.138899046632129,0.132213502590677,0.127203658031091,0.12378604145078,0.12207671502591,0.121408321243527,0.121385782383424,0.122274901554408,0.123871792746118,0.125181378238346,0.125516870466325,0.125383450777206,0.125958528497412,0.127762958549225,0.129241430051816,0.130688259067358,0.134447300518136,0.137776134715027,0.140500227979276
0.027,43,2,20,0.0326903308855,0.191166533678756,0.191989523316062,0.19043914507772,0.186791974870466,0.18148103626943,0.174863160621766,0.168569637305704,0.160338075129538,0.150538678756482,0.143410082901554,0.146854642487045,0.149404901554404,0.149472590673575,0.147384968911917,0.145513523316062,0.144774663212435,0.143360932642487,0.140759378238342,0.142031797927465,0.158640606217621
0.027,43,2,21,0.0696266432542562,0.296322901554404,0.298612616580311,0.287028549222798,0.28851710880829,0.291988611398964,0.289223067357513,0.283265813471503,0.274386435233161,0.262221823834197,0.247473056994819,0.229904699481865,0.20915674611399,0.206908808290155,0.207309279792746,0.196238901554404,0.229173186528497,0.270709196891192,0.312594170984456,0.348018264248705,0.37286670984456
0.027,43,2,22,0.100520004212806,0.35095267357513,0.335633549222798,0.333425647668394,0.329477642487047,0.322774766839378,0.307440870466321,0.312134393782383,0.295207450777202,0.259791388601036,0.243999875647668,0.26587992746114,0.271966455958549,0.267030056994819,0.276456222797927,0.278823321243523,0.274817362694301,0.269230316062176,0.302860647668394,0.347770621761658,0.383180419689119
0.027,43,2,23,0.167075395817801,0.431330461139925,0.417015269430089,0.396701924870506,0.342299414507821,0.261169880829071,0.24734601554406,0.254767538860112,0.242078419689136,0.267379502590683,0.302340124352344,0.325953854922296,0.336870694300536,0.336446601036289,0.349961331606204,0.381175984455959,0.384996518134715,0.347301150259084,0.281786642487068,0.273799663212443,0.366613652849744
0.027,43,2,24,0.214610291329721,0.489384808290179,0.478919383419723,0.455767865285008,0.424092139896407,0.380847321243561,0.311339290155487,0.23725664766844,0.219520445595861,0.244311145077726,0.248543010362701,0.26418773056997,0.273270632124375,0.270955088082925,0.29880180310886,0.316232632124404,0.321549989637357,0.321800715025907,0.329050948186555,0.341719860103655,0.385480326424871
0.027,43,2,25,0.0682406450992527,0.441824440414507,0.429177103626942,0.390907911917097,0.378116813471502,0.379681580310881,0.385866295336787,0.394074585492228,0.40151396373057,0.404352305699482,0.400818367875647,0.393523808290155,0.388738481865284,0.401515683937823,0.41391058031088,0.420058999999999,0.413807238341968,0.400221642487046,0.388090813471502,0.380504025906735,0.389751497409325
0.027,43,2,26,0.0988214863432914,0.378491455958548,0.333142725388599,0.286234202072538,0.29292979792746,0.311852854922279,0.309067984455959,0.308243854922279,0.301176756476683,0.310429538860103,0.323495341968911,0.327113217616579,0.317186533678755,0.29683083419689,0.284140419689118,0.297996637305699,0.32407047150259,0.333809772020724,0.322471507772019,0.310566792746113,0.33229705181347
0.027,43,2,27,0.240018525072691,0.487606875647668,0.416512414507772,0.399793652849735,0.372022927461134,0.306378784974087,0.294217093264249,0.32239196373057,0.333615797927461,0.341673829015544,0.353282896373057,0.362562948186529,0.377654103626941,0.404508036269425,0.376379823834191,0.309653621761658,0.290592481865285,0.267262430051813,0.349195481865285,0.466173720207254,0.599230953367875
0.027,43,2,28,0.246736627365763,0.464979098445596,0.449284937823833,0.422228124352328,0.394353911917093,0.358409678756475,0.307356077720209,0.288243124352332,0.251604528497409,0.262058886010363,0.25071329015544,0.28726229533679,0.296158409326427,0.352610528497413,0.410533585492232,0.401485056994819,0.338165248704663,0.316234160621762,0.338709492227979,0.409396549222798,0.459023492227979
0.027,43,2,29,0.0672740972787049,0.358674849740933,0.353154212435233,0.340811896373057,0.325760445595855,0.307898269430052,0.288742051813471,0.286010497409326,0.282000497409326,0.270114642487047,0.255953968911917,0.255956041450777,0.261244383419689,0.27650578238342,0.298623398963731,0.318834797927461,0.327343606217617,0.320834797927461,0.301241533678756,0.302369813471503,0.313421834196891
0.027,43,2,30,0.131342966933813,0.412780875647668,0.397182362694301,0.372378943005181,0.359820031088083,0.347712,0.332399046632124,0.313333502590674,0.291253606217617,0.26771821761658,0.254784367875648,0.267741103626943,0.274504316062176,0.277747637305699,0.290325875647668,0.303220176165803,0.315367777202073,0.324288243523316,0.328717,0.328476844559585,0.378176362694301
0.027,43,2,31,0.101717098428373,0.458977295336788,0.448998461139896,0.420259989637306,0.392481595854922,0.362589367875648,0.334471751295337,0.329421233160622,0.357528461139896,0.391574316062176,0.419550222797927,0.438465533678757,0.445719704663212,0.438969937823834,0.421758901554404,0.397094549222798,0.372607761658031,0.349649212435233,0.326262165803109,0.323104119170984,0.359820943005181
0.027,43,2,32,0.22189151960924,0.516641,0.505275777202073,0.474314119170984,0.419211865284974,0.370084067357513,0.33507085492228,0.329162911917098,0.325567559585492,0.312191222797927,0.301160393782383,0.247358321243523,0.26244978238342,0.286834756476684,0.310007813471503,0.328852373056995,0.335595119170984,0.32460496373057,0.298180352331606,0.312629038860104,0.394725606217617
