sa,rp,direction,gm,story_1,story_2,story_3,story_4
0.149,43,1,25,0.00178172777777778,0.00200412179487179,0.00206333974358974,0.00157929487179487
0.149,43,1,26,0.00154510555555556,0.00186985897435897,0.00157067948717949,0.00117841666666667
0.149,43,1,27,0.00120662777777778,0.00156384615384615,0.00146057692307692,0.0010986858974359
0.149,43,1,28,0.00169936111111111,0.00225816025641026,0.00184951282051282,0.00116234615384615
0.149,43,1,29,0.00160546666666667,0.00208865384615385,0.00168339743589744,0.00105922435897436
0.149,43,1,30,0.00167577777777778,0.00207508974358974,0.00156535897435897,0.000970185897435897
0.149,43,1,31,0.00153033888888889,0.00195246794871795,0.0015094358974359,0.000942301282051282
0.149,43,1,32,0.00130556666666667,0.00167371153846154,0.00136157692307692,0.000873935897435898
0.149,43,1,33,0.00142038888888889,0.00175859615384615,0.00131417948717949,0.000876217948717949
0.149,43,1,34,0.00135450555555556,0.00167212179487179,0.0013134358974359,0.000852083333333333
0.149,43,1,35,0.0014299,0.00191387820512821,0.00155084615384615,0.00100191025641026
0.149,43,1,36,0.00134333333333333,0.00171330128205128,0.00132744871794872,0.000820128205128205
0.149,43,1,37,0.00162791666666667,0.00211841666666667,0.00188448076923077,0.00132301282051282
0.149,43,1,38,0.00132348333333333,0.00184176923076923,0.00164673076923077,0.0011461217948718
0.149,43,1,39,0.00144051666666667,0.00193726923076923,0.00161752564102564,0.00106557692307692
0.149,43,1,40,0.00169392777777778,0.00208246153846154,0.00153391666666667,0.000991730769230769
0.149,43,1,41,0.00167268333333333,0.00212278205128205,0.00163527564102564,0.00100375641025641
0.149,43,1,42,0.00141011111111111,0.00181951282051282,0.00143860256410256,0.000900429487179487
0.149,43,1,43,0.00137640555555556,0.00185238461538462,0.00154778846153846,0.000992160256410257
0.149,43,1,44,0.00134611111111111,0.00169747435897436,0.001316,0.000802634615384615
0.149,43,2,1,0.00164191111111111,0.0017276858974359,0.00168704487179487,0.00151359615384615
0.149,43,2,2,0.00124802777777778,0.00166170512820513,0.00137621153846154,0.000884698717948718
0.149,43,2,3,0.00167036111111111,0.00205020512820513,0.00153001923076923,0.000929089743589744
0.149,43,2,4,0.0016767,0.00200157692307692,0.0015249358974359,0.00104180769230769
0.149,43,2,5,0.00146072222222222,0.00187314743589744,0.00185230769230769,0.00137008333333333
0.149,43,2,6,0.00146120555555556,0.00185597435897436,0.0014641282051282,0.00092898717948718
0.149,43,2,7,0.00136917777777778,0.00179392307692308,0.00147789743589744,0.000946096153846153
0.149,43,2,8,0.00156502222222222,0.00201461538461538,0.00158635897435897,0.000983814102564103
0.149,43,2,9,0.00160305555555556,0.00194425641025641,0.00163916025641026,0.00122498076923077
0.149,43,2,10,0.00143589444444444,0.00162477564102564,0.00150580769230769,0.00109810256410256
0.149,43,2,11,0.0016674,0.00206017307692308,0.00170201282051282,0.00122630128205128
0.149,43,2,12,0.00131342777777778,0.00176121794871795,0.00169680769230769,0.00129920512820513
0.149,43,2,13,0.00155773888888889,0.0019641858974359,0.00158309615384615,0.00106003846153846
0.149,43,2,14,0.00137501111111111,0.00183728846153846,0.00151022435897436,0.0010744358974359
0.149,43,2,15,0.00135562777777778,0.00185558974358974,0.00159838461538462,0.00107954487179487
0.149,43,2,16,0.00169733888888889,0.00220179487179487,0.00173583333333333,0.00109619871794872
0.149,43,2,17,0.0014471,0.00179586538461538,0.00140423076923077,0.000898448717948718
0.149,43,2,18,0.00138175,0.00160857692307692,0.00139899358974359,0.000920666666666667
0.149,43,2,19,0.00186016111111111,0.00233670512820513,0.00184812820512821,0.00126327564102564
0.149,43,2,20,0.00162226111111111,0.00198160256410256,0.00157295512820513,0.00101412179487179
0.149,43,2,21,0.00170454444444444,0.00217559615384615,0.00169910256410256,0.00104903205128205
0.149,43,2,22,0.00140922222222222,0.00182148076923077,0.00143580769230769,0.000914679487179487
0.149,43,2,23,0.00146083888888889,0.00183198717948718,0.00145866025641026,0.000952423076923077
0.149,43,2,24,0.0013905,0.00177810897435897,0.00142520512820513,0.000890224358974359
0.149,43,2,25,0.00178172777777778,0.00200412179487179,0.00206333974358974,0.00157929487179487
0.149,43,2,26,0.00154510555555556,0.00186985897435897,0.00157067948717949,0.00117841666666667
0.149,43,2,27,0.00120662777777778,0.00156384615384615,0.00146057692307692,0.0010986858974359
0.149,43,2,28,0.00169936111111111,0.00225816025641026,0.00184951282051282,0.00116234615384615
0.149,43,2,29,0.00160546666666667,0.00208865384615385,0.00168339743589744,0.00105922435897436
0.149,43,2,30,0.00167577777777778,0.00207508974358974,0.00156535897435897,0.000970185897435897
0.149,43,2,31,0.00153033888888889,0.00195246794871795,0.0015094358974359,0.000942301282051282
0.149,43,2,32,0.00130556666666667,0.00167371153846154,0.00136157692307692,0.000873935897435898
0.149,43,2,33,0.00142038888888889,0.00175859615384615,0.00131417948717949,0.000876217948717949
0.149,43,2,34,0.00135450555555556,0.00167212179487179,0.0013134358974359,0.000852083333333333
0.149,43,2,35,0.0014299,0.00191387820512821,0.00155084615384615,0.00100191025641026
0.149,43,2,36,0.00134333333333333,0.00171330128205128,0.00132744871794872,0.000820128205128205
0.149,43,2,37,0.00162791666666667,0.00211841666666667,0.00188448076923077,0.00132301282051282
0.149,43,2,38,0.00132348333333333,0.00184176923076923,0.00164673076923077,0.0011461217948718
0.149,43,2,39,0.00144051666666667,0.00193726923076923,0.00161752564102564,0.00106557692307692
0.149,43,2,40,0.00169392777777778,0.00208246153846154,0.00153391666666667,0.000991730769230769
0.149,43,2,41,0.00167268333333333,0.00212278205128205,0.00163527564102564,0.00100375641025641
0.149,43,2,42,0.00141011111111111,0.00181951282051282,0.00143860256410256,0.000900429487179487
0.149,43,2,43,0.00137640555555556,0.00185238461538462,0.00154778846153846,0.000992160256410257
0.149,43,2,44,0.00134611111111111,0.00169747435897436,0.001316,0.000802634615384615
0.217,72,1,1,0.00230303333333333,0.0024480641025641,0.00240546794871795,0.00216716025641026
0.217,72,1,2,0.00180932222222222,0.00240992948717949,0.00199487179487179,0.00127940384615385
0.217,72,1,3,0.00246699444444444,0.00302286538461539,0.00217041025641026,0.00130671794871795
0.217,72,1,4,0.00240661111111111,0.00287741025641026,0.00219601282051282,0.00148029487179487
0.217,72,1,5,0.00195911666666667,0.00257754487179487,0.00270303846153846,0.00194032051282051
0.217,72,1,6,0.00212417777777778,0.00269444871794872,0.00210425,0.00132160256410257
0.217,72,1,7,0.00198942777777778,0.00259892948717949,0.00214229487179487,0.00137410256410256
0.217,72,1,8,0.00225751666666667,0.00290697435897436,0.00224569230769231,0.00138455128205128
0.217,72,1,9,0.00214225,0.00264670512820513,0.00244546794871795,0.0017803782051282
0.217,72,1,10,0.00206352777777778,0.00229586538461538,0.00213932692307692,0.00158035897435897
0.217,72,1,11,0.00232129444444444,0.00269789102564103,0.00245475641025641,0.00172980769230769
0.217,72,1,12,0.00182598888888889,0.0025205,0.00249714102564103,0.00191205128205128
0.217,72,1,13,0.00219827777777778,0.00281123717948718,0.00229358333333333,0.00154324358974359
0.217,72,1,14,0.0019579,0.00261987820512821,0.0021909358974359,0.00156283333333333
0.217,72,1,15,0.00192740555555556,0.00262466666666667,0.00234466666666667,0.00156948717948718
0.217,72,1,16,0.00232432222222222,0.00310315384615385,0.00247461538461539,0.00157942307692308
0.217,72,1,17,0.00210037222222222,0.00260767307692308,0.00201934615384615,0.00127715384615385
0.217,72,1,18,0.00200582222222222,0.0023318717948718,0.00202792948717949,0.00133832051282051
0.217,72,1,19,0.00242301111111111,0.00311715384615385,0.00268507051282051,0.00175814102564103
0.217,72,1,20,0.00235356111111111,0.00282760256410256,0.00212975,0.00136147435897436
0.217,72,1,21,0.00236663888888889,0.00302820512820513,0.00229299358974359,0.00136461538461538
0.217,72,1,22,0.00203115555555556,0.00261394230769231,0.00207252564102564,0.00131615384615385
0.217,72,1,23,0.00212632222222222,0.00263310897435897,0.00206483974358974,0.00133846153846154
0.217,72,1,24,0.00200441111111111,0.00256730128205128,0.00205061538461539,0.00127423076923077
0.217,72,1,25,0.00231877777777778,0.00269582051282051,0.00300927564102564,0.00225282051282051
0.217,72,1,26,0.00225043888888889,0.00271733333333333,0.00206812179487179,0.00157558974358974
0.217,72,1,27,0.00174572222222222,0.00227294230769231,0.00213258333333333,0.00159555769230769
0.217,72,1,28,0.00229927777777778,0.00306285256410256,0.00245964102564103,0.00152275641025641
0.217,72,1,29,0.00232246111111111,0.00305216025641026,0.0024294358974359,0.0014875641025641
0.217,72,1,30,0.00243274444444444,0.00303884615384615,0.00225372435897436,0.00140096153846154
0.217,72,1,31,0.00221760555555556,0.00281816025641026,0.00215142307692308,0.00136289102564103
0.217,72,1,32,0.00189273888888889,0.0024273141025641,0.00197366666666667,0.00127054487179487
0.217,72,1,33,0.00206101666666667,0.00255147435897436,0.00189939743589744,0.00124787820512821
0.217,72,1,34,0.00196578888888889,0.00242444871794872,0.00190051282051282,0.00122835256410256
0.217,72,1,35,0.00206723333333333,0.00274141025641026,0.00220792307692308,0.00139435897435897
0.217,72,1,36,0.00194756111111111,0.00248423076923077,0.00192430769230769,0.00118751282051282
0.217,72,1,37,0.00214197777777778,0.00301758974358974,0.00275096153846154,0.0018674358974359
0.217,72,1,38,0.00191855555555556,0.00266796153846154,0.00241307051282051,0.00166833333333333
0.217,72,1,39,0.00209043888888889,0.00269726923076923,0.00227053205128205,0.00149134615384615
0.217,72,1,40,0.00234876111111111,0.00291148717948718,0.00221824358974359,0.00137807692307692
0.217,72,1,41,0.00241826666666667,0.00305700641025641,0.00231351282051282,0.00139416666666667
0.217,72,1,42,0.00204108888888889,0.00263187820512821,0.00207702564102564,0.00129730769230769
0.217,72,1,43,0.00199601111111111,0.00265072435897436,0.00220657692307692,0.00143442307692308
0.217,72,1,44,0.00195143333333333,0.00246117948717949,0.00190215384615385,0.00116039102564102
0.217,72,2,1,0.00230303333333333,0.0024480641025641,0.00240546794871795,0.00216716025641026
0.217,72,2,2,0.00180932222222222,0.00240992948717949,0.00199487179487179,0.00127940384615385
0.217,72,2,3,0.00246699444444444,0.00302286538461539,0.00217041025641026,0.00130671794871795
0.217,72,2,4,0.00240661111111111,0.00287741025641026,0.00219601282051282,0.00148029487179487
0.217,72,2,5,0.00195911666666667,0.00257754487179487,0.00270303846153846,0.00194032051282051
0.217,72,2,6,0.00212417777777778,0.00269444871794872,0.00210425,0.00132160256410257
0.217,72,2,7,0.00198942777777778,0.00259892948717949,0.00214229487179487,0.00137410256410256
0.217,72,2,8,0.00225751666666667,0.00290697435897436,0.00224569230769231,0.00138455128205128
0.217,72,2,9,0.00214225,0.00264670512820513,0.00244546794871795,0.0017803782051282
0.217,72,2,10,0.00206352777777778,0.00229586538461538,0.00213932692307692,0.00158035897435897
0.217,72,2,11,0.00232129444444444,0.00269789102564103,0.00245475641025641,0.00172980769230769
0.217,72,2,12,0.00182598888888889,0.0025205,0.00249714102564103,0.00191205128205128
0.217,72,2,13,0.00219827777777778,0.00281123717948718,0.00229358333333333,0.00154324358974359
0.217,72,2,14,0.0019579,0.00261987820512821,0.0021909358974359,0.00156283333333333
0.217,72,2,15,0.00192740555555556,0.00262466666666667,0.00234466666666667,0.00156948717948718
0.217,72,2,16,0.00232432222222222,0.00310315384615385,0.00247461538461539,0.00157942307692308
0.217,72,2,17,0.00210037222222222,0.00260767307692308,0.00201934615384615,0.00127715384615385
0.217,72,2,18,0.00200582222222222,0.0023318717948718,0.00202792948717949,0.00133832051282051
0.217,72,2,19,0.00242301111111111,0.00311715384615385,0.00268507051282051,0.00175814102564103
0.217,72,2,20,0.00235356111111111,0.00282760256410256,0.00212975,0.00136147435897436
0.217,72,2,21,0.00236663888888889,0.00302820512820513,0.00229299358974359,0.00136461538461538
0.217,72,2,22,0.00203115555555556,0.00261394230769231,0.00207252564102564,0.00131615384615385
0.217,72,2,23,0.00212632222222222,0.00263310897435897,0.00206483974358974,0.00133846153846154
0.217,72,2,24,0.00200441111111111,0.00256730128205128,0.00205061538461539,0.00127423076923077
0.217,72,2,25,0.00231877777777778,0.00269582051282051,0.00300927564102564,0.00225282051282051
0.217,72,2,26,0.00225043888888889,0.00271733333333333,0.00206812179487179,0.00157558974358974
0.217,72,2,27,0.00174572222222222,0.00227294230769231,0.00213258333333333,0.00159555769230769
0.217,72,2,28,0.00229927777777778,0.00306285256410256,0.00245964102564103,0.00152275641025641
0.217,72,2,29,0.00232246111111111,0.00305216025641026,0.0024294358974359,0.0014875641025641
0.217,72,2,30,0.00243274444444444,0.00303884615384615,0.00225372435897436,0.00140096153846154
0.217,72,2,31,0.00221760555555556,0.00281816025641026,0.00215142307692308,0.00136289102564103
0.217,72,2,32,0.00189273888888889,0.0024273141025641,0.00197366666666667,0.00127054487179487
0.217,72,2,33,0.00206101666666667,0.00255147435897436,0.00189939743589744,0.00124787820512821
0.217,72,2,34,0.00196578888888889,0.00242444871794872,0.00190051282051282,0.00122835256410256
0.217,72,2,35,0.00206723333333333,0.00274141025641026,0.00220792307692308,0.00139435897435897
0.217,72,2,36,0.00194756111111111,0.00248423076923077,0.00192430769230769,0.00118751282051282
0.217,72,2,37,0.00214197777777778,0.00301758974358974,0.00275096153846154,0.0018674358974359
0.217,72,2,38,0.00191855555555556,0.00266796153846154,0.00241307051282051,0.00166833333333333
0.217,72,2,39,0.00209043888888889,0.00269726923076923,0.00227053205128205,0.00149134615384615
0.217,72,2,40,0.00234876111111111,0.00291148717948718,0.00221824358974359,0.00137807692307692
0.217,72,2,41,0.00241826666666667,0.00305700641025641,0.00231351282051282,0.00139416666666667
0.217,72,2,42,0.00204108888888889,0.00263187820512821,0.00207702564102564,0.00129730769230769
0.217,72,2,43,0.00199601111111111,0.00265072435897436,0.00220657692307692,0.00143442307692308
0.217,72,2,44,0.00195143333333333,0.00246117948717949,0.00190215384615385,0.00116039102564102
0.286,108,1,1,0.00325142777777778,0.00305150641025641,0.00329776282051282,0.00294237179487179
0.286,108,1,2,0.00236300555555556,0.00325067307692308,0.00269076282051282,0.00165564102564103
0.286,108,1,3,0.00361291111111111,0.00396780128205128,0.00283487179487179,0.00161410256410256
0.286,108,1,4,0.00283421111111111,0.00333208974358974,0.00281076923076923,0.00199544871794872
0.286,108,1,5,0.00229346666666667,0.0031503782051282,0.00319998717948718,0.00226070512820513
0.286,108,1,6,0.00309977222222222,0.00379379487179487,0.00287570512820513,0.00164198717948718
0.286,108,1,7,0.00262619444444444,0.0035696282051282,0.00291320512820513,0.00175916666666667
0.286,108,1,8,0.00271,0.00350489102564103,0.00265519230769231,0.00157967948717949
0.286,108,1,9,0.00249497222222222,0.00325926282051282,0.00316766025641026,0.00239628205128205
0.286,108,1,10,0.0027761,0.00321238461538462,0.0029740641025641,0.00219
0.286,108,1,11,0.0031667,0.00327692307692308,0.00263388461538462,0.00183766025641026
0.286,108,1,12,0.00241882777777778,0.00346364743589744,0.00347749358974359,0.00255217948717949
0.286,108,1,13,0.00249731111111111,0.00333816666666667,0.00301334615384615,0.0019825
0.286,108,1,14,0.00237047777777778,0.00322310256410256,0.0030394358974359,0.00209660256410257
0.286,108,1,15,0.00242888888888889,0.00354210256410256,0.00322716666666667,0.00203115384615385
0.286,108,1,16,0.00258393888888889,0.00349267948717949,0.0027868141025641,0.00178814102564103
0.286,108,1,17,0.00287012777777778,0.00351558974358974,0.00263,0.00160935897435897
0.286,108,1,18,0.00245511111111111,0.00311148076923077,0.00277596794871795,0.00179391025641026
0.286,108,1,19,0.00275119444444444,0.00343357692307692,0.00272441666666667,0.00188782051282051
0.286,108,1,20,0.0032769,0.00367280128205128,0.00265846153846154,0.0016724358974359
0.286,108,1,21,0.00257843333333333,0.00333013461538462,0.00261590384615385,0.00158352564102564
0.286,108,1,22,0.00248756666666667,0.00329717307692308,0.00256857051282051,0.0016275641025641
0.286,108,1,23,0.00287318333333333,0.00354424358974359,0.00262025641025641,0.00158288461538462
0.286,108,1,24,0.00260233888888889,0.00350346794871795,0.0026650641025641,0.00155839743589744
0.286,108,1,25,0.00272405,0.00304427564102564,0.00318995512820513,0.00244910256410256
0.286,108,1,26,0.00287922777777778,0.00356425,0.00298699358974359,0.00206141025641026
0.286,108,1,27,0.00232833333333333,0.00317003205128205,0.00283482692307692,0.00200775641025641
0.286,108,1,28,0.00257538888888889,0.00343349358974359,0.00284807692307692,0.001755
0.286,108,1,29,0.00247232222222222,0.00332258974358974,0.00266198076923077,0.00160294871794872
0.286,108,1,30,0.00286287222222222,0.00357376282051282,0.00260660256410256,0.00153230769230769
0.286,108,1,31,0.00243000555555556,0.00312276282051282,0.00263116025641026,0.00182096153846154
0.286,108,1,32,0.00254334444444444,0.00315545512820513,0.00232646153846154,0.00144416666666667
0.286,108,1,33,0.00278248333333333,0.00343604487179487,0.00247480769230769,0.00159044871794872
0.286,108,1,34,0.00265531666666667,0.00328636538461538,0.00247399358974359,0.00151544871794872
0.286,108,1,35,0.00267202222222222,0.00347520512820513,0.00267391025641026,0.00159916666666667
0.286,108,1,36,0.00273126666666667,0.00351988461538462,0.00264185897435898,0.00157679487179487
0.286,108,1,37,0.00242361111111111,0.00352608974358974,0.00326270512820513,0.00219948717948718
0.286,108,1,38,0.00247233333333333,0.00353283333333333,0.00321630128205128,0.00213929487179487
0.286,108,1,39,0.00269833333333333,0.00367185897435897,0.0030125641025641,0.00181948717948718
0.286,108,1,40,0.00270022777777778,0.00345253205128205,0.00269425,0.00171903846153846
0.286,108,1,41,0.00304806111111111,0.0037985641025641,0.00287641025641026,0.00162891025641026
0.286,108,1,42,0.00260287777777778,0.00341278205128205,0.00263698717948718,0.00152371794871795
0.286,108,1,43,0.00249102222222222,0.00334183974358974,0.00273876923076923,0.00169660256410256
0.286,108,1,44,0.0025865,0.00333933974358974,0.00250901923076923,0.00152532051282051
0.286,108,2,1,0.00325142777777778,0.00305150641025641,0.00329776282051282,0.00294237179487179
0.286,108,2,2,0.00236300555555556,0.00325067307692308,0.00269076282051282,0.00165564102564103
0.286,108,2,3,0.00361291111111111,0.00396780128205128,0.00283487179487179,0.00161410256410256
0.286,108,2,4,0.00283421111111111,0.00333208974358974,0.00281076923076923,0.00199544871794872
0.286,108,2,5,0.00229346666666667,0.0031503782051282,0.00319998717948718,0.00226070512820513
0.286,108,2,6,0.00309977222222222,0.00379379487179487,0.00287570512820513,0.00164198717948718
0.286,108,2,7,0.00262619444444444,0.0035696282051282,0.00291320512820513,0.00175916666666667
0.286,108,2,8,0.00271,0.00350489102564103,0.00265519230769231,0.00157967948717949
0.286,108,2,9,0.00249497222222222,0.00325926282051282,0.00316766025641026,0.00239628205128205
0.286,108,2,10,0.0027761,0.00321238461538462,0.0029740641025641,0.00219
0.286,108,2,11,0.0031667,0.00327692307692308,0.00263388461538462,0.00183766025641026
0.286,108,2,12,0.00241882777777778,0.00346364743589744,0.00347749358974359,0.00255217948717949
0.286,108,2,13,0.00249731111111111,0.00333816666666667,0.00301334615384615,0.0019825
0.286,108,2,14,0.00237047777777778,0.00322310256410256,0.0030394358974359,0.00209660256410257
0.286,108,2,15,0.00242888888888889,0.00354210256410256,0.00322716666666667,0.00203115384615385
0.286,108,2,16,0.00258393888888889,0.00349267948717949,0.0027868141025641,0.00178814102564103
0.286,108,2,17,0.00287012777777778,0.00351558974358974,0.00263,0.00160935897435897
0.286,108,2,18,0.00245511111111111,0.00311148076923077,0.00277596794871795,0.00179391025641026
0.286,108,2,19,0.00275119444444444,0.00343357692307692,0.00272441666666667,0.00188782051282051
0.286,108,2,20,0.0032769,0.00367280128205128,0.00265846153846154,0.0016724358974359
0.286,108,2,21,0.00257843333333333,0.00333013461538462,0.00261590384615385,0.00158352564102564
0.286,108,2,22,0.00248756666666667,0.00329717307692308,0.00256857051282051,0.0016275641025641
0.286,108,2,23,0.00287318333333333,0.00354424358974359,0.00262025641025641,0.00158288461538462
0.286,108,2,24,0.00260233888888889,0.00350346794871795,0.0026650641025641,0.00155839743589744
0.286,108,2,25,0.00272405,0.00304427564102564,0.00318995512820513,0.00244910256410256
0.286,108,2,26,0.00287922777777778,0.00356425,0.00298699358974359,0.00206141025641026
0.286,108,2,27,0.00232833333333333,0.00317003205128205,0.00283482692307692,0.00200775641025641
0.286,108,2,28,0.00257538888888889,0.00343349358974359,0.00284807692307692,0.001755
0.286,108,2,29,0.00247232222222222,0.00332258974358974,0.00266198076923077,0.00160294871794872
0.286,108,2,30,0.00286287222222222,0.00357376282051282,0.00260660256410256,0.00153230769230769
0.286,108,2,31,0.00243000555555556,0.00312276282051282,0.00263116025641026,0.00182096153846154
0.286,108,2,32,0.00254334444444444,0.00315545512820513,0.00232646153846154,0.00144416666666667
0.286,108,2,33,0.00278248333333333,0.00343604487179487,0.00247480769230769,0.00159044871794872
0.286,108,2,34,0.00265531666666667,0.00328636538461538,0.00247399358974359,0.00151544871794872
0.286,108,2,35,0.00267202222222222,0.00347520512820513,0.00267391025641026,0.00159916666666667
0.286,108,2,36,0.00273126666666667,0.00351988461538462,0.00264185897435898,0.00157679487179487
0.286,108,2,37,0.00242361111111111,0.00352608974358974,0.00326270512820513,0.00219948717948718
0.286,108,2,38,0.00247233333333333,0.00353283333333333,0.00321630128205128,0.00213929487179487
0.286,108,2,39,0.00269833333333333,0.00367185897435897,0.0030125641025641,0.00181948717948718
0.286,108,2,40,0.00270022777777778,0.00345253205128205,0.00269425,0.00171903846153846
0.286,108,2,41,0.00304806111111111,0.0037985641025641,0.00287641025641026,0.00162891025641026
0.286,108,2,42,0.00260287777777778,0.00341278205128205,0.00263698717948718,0.00152371794871795
0.286,108,2,43,0.00249102222222222,0.00334183974358974,0.00273876923076923,0.00169660256410256
0.286,108,2,44,0.0025865,0.00333933974358974,0.00250901923076923,0.00152532051282051
0.45,224,1,1,0.0057645,0.00490386538461538,0.00458763461538462,0.00389474358974359
0.45,224,1,2,0.00495292777777778,0.00544862179487179,0.00420711538461538,0.00225391025641026
0.45,224,1,3,0.00696905555555556,0.00674089743589744,0.00456532051282051,0.00210653846153846
0.45,224,1,4,0.00535058333333333,0.00547004487179487,0.00407217948717949,0.00221134615384616
0.45,224,1,5,0.00554650555555556,0.00590520512820513,0.00462333333333333,0.00315967948717949
0.45,224,1,6,0.00696416666666667,0.00714416666666667,0.00500942307692308,0.00227448717948718
0.45,224,1,7,0.00448143333333333,0.00507203846153846,0.00383410256410257,0.00214275641025641
0.45,224,1,8,0.00418782777777778,0.00454816025641026,0.00335942307692308,0.00193878205128205
0.45,224,1,9,0.00317417777777778,0.00365955769230769,0.00436211538461538,0.00344198717948718
0.45,224,1,10,0.00617522222222222,0.00609108974358974,0.00407826923076923,0.00257365384615385
0.45,224,1,11,0.00479673333333333,0.00380826282051282,0.00324442307692308,0.00210698717948718
0.45,224,1,12,0.0035989,0.00451739743589744,0.00462647435897436,0.00334961538461538
0.45,224,1,13,0.00350101666666667,0.00437782051282051,0.00380269230769231,0.00235596153846154
0.45,224,1,14,0.00603655555555556,0.00667920512820513,0.00584858974358974,0.00330320512820513
0.45,224,1,15,0.00474249444444444,0.00611051282051282,0.00505474358974359,0.00268583333333333
0.45,224,1,16,0.00453183333333333,0.00518008974358974,0.00383108974358974,0.00217166666666667
0.45,224,1,17,0.00564694444444444,0.00582038461538462,0.003865,0.00185205128205128
0.45,224,1,18,0.00277893888888889,0.00417942948717949,0.00394673076923077,0.00238153846153846
0.45,224,1,19,0.00472193333333333,0.00468273717948718,0.00349346153846154,0.00203448717948718
0.45,224,1,20,0.00665511111111111,0.00685371794871795,0.0049124358974359,0.00211480769230769
0.45,224,1,21,0.00368311111111111,0.00405408974358974,0.00293429487179487,0.00177416666666667
0.45,224,1,22,0.00319717777777778,0.00405219871794872,0.00301461538461538,0.00183705128205128
0.45,224,1,23,0.00430842222222222,0.00434897435897436,0.0031198717948718,0.00191467948717949
0.45,224,1,24,0.00496152222222222,0.00557827564102564,0.00432320512820513,0.00228064102564103
0.45,224,1,25,0.00497347222222222,0.00455672435897436,0.00359141025641026,0.00251544871794872
0.45,224,1,26,0.00475248333333333,0.00413084615384615,0.00368032051282051,0.00247532051282051
0.45,224,1,27,0.00460287222222222,0.00522189743589744,0.00485012820512821,0.00314038461538462
0.45,224,1,28,0.00305347222222222,0.00398624358974359,0.00351846153846154,0.00221224358974359
0.45,224,1,29,0.00292423333333333,0.00391062820512821,0.00311878205128205,0.00186621794871795
0.45,224,1,30,0.00382341666666667,0.00456969230769231,0.00356185897435897,0.00202608974358974
0.45,224,1,31,0.00258643333333333,0.00428342307692308,0.0041399358974359,0.00261192307692308
0.45,224,1,32,0.00499389444444444,0.00497458333333333,0.00325480769230769,0.00176217948717949
0.45,224,1,33,0.00539075,0.00477275641025641,0.00323884615384615,0.00212660256410256
0.45,224,1,34,0.00518982777777778,0.00489392307692308,0.00334910256410256,0.00208916666666667
0.45,224,1,35,0.00444244444444444,0.00454360897435897,0.0032475641025641,0.00189160256410256
0.45,224,1,36,0.00369258888888889,0.00417026923076923,0.00317807692307692,0.00186679487179487
0.45,224,1,37,0.00346962777777778,0.00399879487179487,0.00334230769230769,0.00236410256410256
0.45,224,1,38,0.00338561666666667,0.00454560256410256,0.00420807692307692,0.00259455128205128
0.45,224,1,39,0.00423396666666667,0.0052145,0.00433012820512821,0.00243903846153846
0.45,224,1,40,0.00453195555555556,0.00482157051282051,0.00353282051282051,0.00215544871794872
0.45,224,1,41,0.00565888888888889,0.00544576923076923,0.00369198717948718,0.00203942307692308
0.45,224,1,42,0.00512447777777778,0.00494621153846154,0.00336378205128205,0.00191115384615385
