sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12
0.06,43,1,1,0.00124879444444444,0.00175160256410256,0.00158696794871795,0.00153782051282051,0.00145674358974359,0.00141501923076923,0.00139334615384615,0.00143928846153846,0.00191698076923077,0.00184929487179487,0.00151878205128205,0.00113185256410256
0.06,43,1,2,0.00104082222222222,0.001532,0.00154855769230769,0.00147833974358974,0.00138066666666667,0.00126194871794872,0.00116102564102564,0.00108596153846154,0.00120282051282051,0.00114224358974359,0.000966410256410256,0.000699615384615385
0.06,43,1,3,0.00107126666666667,0.00160500641025641,0.00166325641025641,0.00160395512820513,0.00149074358974359,0.00135,0.00127307692307692,0.00124224358974359,0.00146820512820513,0.00139679487179487,0.00107089743589744,0.000742371794871793
0.06,43,1,4,0.00115521111111111,0.00172265384615385,0.0017645641025641,0.0016660641025641,0.00150621794871795,0.00146192307692308,0.00141544871794872,0.00136641025641026,0.00160160256410256,0.0015301282051282,0.00118339743589744,0.000806858974358974
0.06,43,1,5,0.00125029444444444,0.00176788461538462,0.00163613461538462,0.00150724358974359,0.0014396282051282,0.00135464102564103,0.00134668333333333,0.00174212179487179,0.00270919871794872,0.00316202564102564,0.00259179487179487,0.00165980769230769
0.06,43,1,6,0.00107400555555556,0.00159345512820513,0.00165135256410256,0.00157240384615385,0.00141876923076923,0.00134914102564103,0.00159689743589744,0.00190377564102564,0.00287576923076923,0.00346064102564103,0.0028899358974359,0.00183397435897436
0.06,43,1,7,0.000922988888888889,0.00137760897435897,0.00142990384615385,0.00146432692307692,0.00149274358974359,0.0014874358974359,0.00144807692307692,0.00141448717948718,0.00169339743589744,0.00161282051282051,0.00123711538461538,0.000822435897435896
0.06,43,1,8,0.000971855555555556,0.00145703205128205,0.00153150641025641,0.00152624358974359,0.00147115384615385,0.00144723717948718,0.0013875641025641,0.00137512820512821,0.0018448717948718,0.00187089743589744,0.00149551282051282,0.00102602564102564
0.06,43,1,9,0.00115886666666667,0.00166208333333333,0.00170154487179487,0.00176172435897436,0.00176039102564102,0.00169634615384615,0.00170399358974359,0.00190341666666667,0.0026374358974359,0.00299403846153846,0.00250782051282051,0.00165346153846154
0.06,43,1,10,0.00112406111111111,0.00168030128205128,0.00172209615384615,0.00160892948717949,0.00144297435897436,0.00142350641025641,0.00133967948717949,0.00124782051282051,0.00152564102564103,0.00147371794871795,0.00125173717948718,0.000927948717948718
0.06,43,1,11,0.00105814444444444,0.00140272435897436,0.00136846153846154,0.00145660256410256,0.00158985897435897,0.00175460256410256,0.00180403846153846,0.00184570512820513,0.00236820512820513,0.00212826923076923,0.00158660256410256,0.00121519230769231
0.06,43,1,12,0.000952116666666667,0.00141977564102564,0.00154901923076923,0.00155978205128205,0.0015258782051282,0.00148294871794872,0.00148826923076923,0.00149230769230769,0.00188320512820513,0.00200217948717949,0.00170775641025641,0.0012100641025641
0.06,43,1,13,0.00109150555555556,0.00161858974358974,0.00163941666666667,0.00152716025641026,0.00137680128205128,0.00144852564102564,0.00147794871794872,0.00149782051282051,0.00192134615384615,0.00206416666666667,0.00172320512820513,0.00117794871794872
0.06,43,1,14,0.00109031111111111,0.00161580769230769,0.00166444230769231,0.00160360256410256,0.00149322435897436,0.00137171153846154,0.00132378205128205,0.00128185897435897,0.00151634615384615,0.00143153846153846,0.00110096153846154,0.000755512820512821
0.06,43,1,15,0.00105953333333333,0.00148449358974359,0.00151076923076923,0.00146146794871795,0.00141808974358974,0.00142713461538462,0.00145737179487179,0.00153798717948718,0.0023038141025641,0.00268038461538462,0.00221942307692308,0.00141878205128205
0.06,43,1,16,0.00112270555555556,0.00163158333333333,0.00159076923076923,0.00150384615384615,0.0014349358974359,0.00131807051282051,0.00142203846153846,0.00151429487179487,0.00193673076923077,0.00192744871794872,0.00160801282051282,0.00108121794871795
0.06,43,1,17,0.00114418888888889,0.00169930769230769,0.00173757692307692,0.00165048717948718,0.00151507051282051,0.00144871794871795,0.00141858974358974,0.00138070512820513,0.00176089743589744,0.00176846153846154,0.00149826923076923,0.00104551282051282
0.06,43,1,18,0.00147525555555556,0.00201991025641026,0.0017636282051282,0.00133139743589744,0.00158375641025641,0.00188621794871795,0.00197111538461538,0.00191608974358974,0.00220403846153846,0.00259930769230769,0.00224114102564103,0.00145051923076923
0.06,43,1,19,0.000880077777777778,0.00128742948717949,0.00132625,0.0013269358974359,0.00130867948717949,0.00130244230769231,0.00129858974358974,0.00130794871794872,0.00161788461538461,0.00157160256410256,0.00122551282051282,0.000820833333333333
0.06,43,1,20,0.000954094444444444,0.00143298076923077,0.00149805128205128,0.00146191025641026,0.00137167948717949,0.00124596153846154,0.00122602564102564,0.00123897435897436,0.00156224358974359,0.00156826923076923,0.0012601282051282,0.000853525641025642
0.06,43,1,21,0.000939277777777778,0.00139296794871795,0.00142237820512821,0.00141942948717949,0.0013765641025641,0.00142353846153846,0.00146410256410257,0.0015224358974359,0.00196025641025641,0.00196480769230769,0.00155339743589744,0.00103564102564102
0.06,43,1,22,0.00123007222222222,0.00179482692307692,0.00177758333333333,0.00165394871794872,0.0015335641025641,0.00137451923076923,0.00146366025641026,0.00162317948717949,0.00216455128205128,0.00220134615384615,0.00173160256410256,0.00116371794871795
0.06,43,1,23,0.00139562777777778,0.00203135897435897,0.00199853846153846,0.0017458141025641,0.00135666666666667,0.00149753846153846,0.00189775,0.00225063461538461,0.00330596153846154,0.00379397435897436,0.00306153846153846,0.00189852564102564
0.06,43,1,24,0.00109273888888889,0.00155569230769231,0.00144039102564103,0.00119133974358974,0.00135394230769231,0.00148410897435897,0.001518,0.00158050641025641,0.00233846153846154,0.00274705128205128,0.00226442307692308,0.00143980769230769
0.06,43,1,25,0.0009562,0.00140802564102564,0.00141825641025641,0.00141060897435897,0.00143746153846154,0.0013924358974359,0.00127653846153846,0.001155,0.00131705128205128,0.0012698717948718,0.0010099358974359,0.00074
0.06,43,1,26,0.00134745,0.00194198717948718,0.00188846153846154,0.00167514102564103,0.00147891025641026,0.00133846153846154,0.00144389743589744,0.00171607692307692,0.00252205769230769,0.0029651282051282,0.00250628205128205,0.00160762820512821
0.06,43,1,27,0.00133591111111111,0.00191361538461538,0.0018181858974359,0.00154109615384615,0.00148812820512821,0.00139967948717949,0.00145767948717949,0.00159496153846154,0.00223148717948718,0.00246083333333333,0.00203858974358974,0.00136423076923077
0.06,43,1,28,0.00147571666666667,0.00196133974358974,0.00165528846153846,0.00120041025641026,0.00113839102564103,0.00162494551282051,0.00200275641025641,0.00225600641025641,0.00310525641025641,0.00391578846153846,0.00343205769230769,0.00212910256410256
0.06,43,1,29,0.00103481111111111,0.00147886538461538,0.00140547435897436,0.00132641025641026,0.00141019230769231,0.00156247435897436,0.00169824358974359,0.00183397435897436,0.0024125641025641,0.00246410256410256,0.00193615384615385,0.00128442307692308
0.06,43,1,30,0.00106126111111111,0.00155894871794872,0.00156815384615385,0.00154515384615385,0.00151144230769231,0.00142512820512821,0.00136602564102564,0.001365,0.00178442307692308,0.00188057692307692,0.00155442307692308,0.00105461538461539
0.06,43,1,31,0.00111914444444444,0.00158510897435897,0.00167510256410256,0.00165801282051282,0.0015248141025641,0.00133116025641026,0.00137684615384615,0.00162667948717949,0.00225173717948718,0.0024499358974359,0.00212166666666667,0.001465
