sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12,story_13,story_14,story_15,story_16,story_17,story_18,story_19,story_20
0.032,43,1,1,0.000920888888888889,0.00143901923076923,0.00151940384615385,0.00152028846153846,0.00147610256410256,0.00147801282051282,0.00131346153846154,0.00110897435897436,0.0010454358974359,0.00125516025641026,0.00152597435897436,0.00178845512820513,0.00217364102564103,0.00245289743589744,0.00252416666666667,0.00236897435897436,0.00220621794871795,0.0020036217948718,0.00168115384615385,0.00123666666666667
0.032,43,1,2,0.000593233333333333,0.000930865384615384,0.000983814102564102,0.000970134615384615,0.000951833333333333,0.00100776923076923,0.000987185897435898,0.000936435897435897,0.00104933974358974,0.00118219871794872,0.00123839743589744,0.00129474358974359,0.00146647435897436,0.00161403846153846,0.00167929487179487,0.00159916666666666,0.00143307692307692,0.00121224358974359,0.000991923076923076,0.000778653846153846
0.032,43,1,3,0.000482068333333333,0.000789639102564103,0.000882653846153846,0.000925852564102564,0.000960910256410256,0.00107362179487179,0.00112153846153846,0.00116330128205128,0.00129871794871795,0.00137955128205128,0.00140301282051282,0.00145878205128205,0.00165467948717949,0.00174833333333333,0.00169217948717949,0.00151217948717949,0.00134769230769231,0.00114782051282051,0.000925192307692308,0.000720384615384618
0.032,43,1,4,0.000539143333333333,0.000874744871794872,0.000968967948717949,0.00100295512820513,0.00102504487179487,0.00112275641025641,0.00112080769230769,0.00110788461538462,0.00121410256410256,0.00125967948717949,0.00123157051282051,0.0013323141025641,0.00160108974358974,0.00184576923076923,0.00197814102564103,0.00189320512820513,0.00167596153846154,0.00137833333333333,0.00105480769230769,0.000794807692307693
0.032,43,1,5,0.00112806111111111,0.00175283333333333,0.00180472435897436,0.00170989102564103,0.00157974358974359,0.00153166666666667,0.0013525641025641,0.00113365384615385,0.00119339102564103,0.00130063846153846,0.00143979487179487,0.00190842948717949,0.00263559615384615,0.00340696794871795,0.0039783782051282,0.00417608974358975,0.00416403846153846,0.00368935897435897,0.00279884615384615,0.00195230769230769
0.032,43,1,6,0.000720661111111111,0.00111312179487179,0.00113360897435897,0.00105553205128205,0.00109564102564103,0.00120814743589744,0.0012008141025641,0.00115165384615385,0.00122485256410256,0.00139748717948718,0.001484,0.00147866666666667,0.00156765897435897,0.00189219871794872,0.00209767307692308,0.00249526282051282,0.00266637179487179,0.00250884615384615,0.0020275641025641,0.00143782051282051
0.032,43,1,7,0.000624911111111111,0.00099175641025641,0.00104908333333333,0.0010178782051282,0.000964602564102564,0.000959615384615385,0.00102167307692308,0.00110366025641026,0.00133719871794872,0.00155885256410256,0.00165996153846154,0.00171711538461538,0.00187762820512821,0.00212628205128205,0.00252147435897436,0.00265051282051282,0.00254198717948718,0.00222980769230769,0.00176211538461539,0.0012950641025641
0.032,43,1,8,0.00119086666666667,0.00185384615384615,0.00193402564102564,0.00184845512820513,0.00170788461538462,0.00162076923076923,0.00139512820512821,0.00145142948717949,0.00155442948717949,0.00152501282051282,0.00187999038461538,0.00218725,0.00300846794871795,0.00359961538461538,0.00404096153846154,0.00411295512820513,0.00395307692307692,0.00342929487179487,0.002555,0.00175166666666667
0.032,43,1,9,0.00115354444444444,0.00174579487179487,0.00177175,0.00164101923076923,0.0014403141025641,0.00129013461538462,0.00131066666666667,0.00162352756410256,0.00205595512820513,0.00223869871794872,0.00217236538461539,0.00210641666666667,0.00215546794871795,0.00229112692307692,0.00291789743589744,0.00339021794871795,0.00365070512820513,0.00352701282051282,0.00309354487179487,0.00212519230769231
0.032,43,1,10,0.000432314444444444,0.000696275,0.000789192307692307,0.000831012820512821,0.000854217948717949,0.0009355,0.000943737179487179,0.000991826923076923,0.00114844230769231,0.00122416666666667,0.00118660256410256,0.00112211538461538,0.00116083333333333,0.00129365384615385,0.00133679487179487,0.00125423076923077,0.00111865384615385,0.000947692307692307,0.000752884615384617,0.000593205128205129
0.032,43,1,11,0.000662377777777778,0.00106364102564103,0.00115526923076923,0.00117708974358974,0.00119052564102564,0.00127553846153846,0.00124923076923077,0.00120352564102564,0.00124224358974359,0.00133389102564103,0.00144749358974359,0.00156,0.00176115384615385,0.00193057692307692,0.00198346153846154,0.00185525641025641,0.00163942307692308,0.00137961538461538,0.00109775641025641,0.000817179487179486
0.032,43,1,12,0.000471642777777778,0.000765072435897436,0.000843423076923077,0.000870858974358975,0.000891230769230769,0.000973692307692308,0.00100529487179487,0.00105587179487179,0.00119530769230769,0.00126583333333333,0.00124320512820513,0.00121435897435897,0.00126217948717949,0.00126647435897436,0.00124852564102564,0.00112935897435897,0.000977884615384617,0.000813525641025641,0.000650384615384615,0.000524294871794871
