inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.0291666666666667,1101,x,1,column,6325,6326,0,0,0,0,0,0,0,19950,0,4768962.15124423,155584.8,45422766.3493118,45422766.3493118,53925610.4379034,53925610.4379034,0.0873137998737073,0.187313799873707,0.2,flexure,45422766.3493118,45422766.3493118,53925610.4379034,53925610.4379034,0.0873137998737073,0.187313799873707,0.2,flexure,0,0,132,0
0,2,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6327,6328,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,162775.20610687,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,28875,10725,198,0
1,3,0,0,0,0.0583333333333333,1201,x,1,column,6329,6330,0,0,0,0,0,0,0,39900,0,4768962.15124423,155584.8,39988214.7637938,39988214.7637938,47320631.9368908,47320631.9368908,0.0791805908192977,0.179180590819298,0.2,flexure,39988214.7637938,39988214.7637938,47320631.9368908,47320631.9368908,0.0791805908192977,0.179180590819298,0.2,flexure,0,0,132,0
1,4,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6331,6332,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,162775.20610687,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,28875,10725,198,0
1,5,0,0,0,0.0583333333333333,1201,x,1,column,6333,6334,0,0,0,0,0,0,0,39900,0,4768962.15124423,155584.8,39988214.7637938,39988214.7637938,47320631.9368908,47320631.9368908,0.0791805908192977,0.179180590819298,0.2,flexure,39988214.7637938,39988214.7637938,47320631.9368908,47320631.9368908,0.0791805908192977,0.179180590819298,0.2,flexure,0,0,132,0
0,6,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6335,6336,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,162775.20610687,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,28875,10725,198,0
0,7,0,0,0,0.0291666666666667,1101,x,1,column,6337,6338,0,0,0,0,0,0,0,19950,0,4768962.15124423,155584.8,45422766.3493118,45422766.3493118,53925610.4379034,53925610.4379034,0.0873137998737073,0.187313799873707,0.2,flexure,45422766.3493118,45422766.3493118,53925610.4379034,53925610.4379034,0.0873137998737073,0.187313799873707,0.2,flexure,0,0,132,0
0,8,0,0,0,0.0291666666666667,1102,x,2,column,6339,6340,0,0,0,0,0,0,0,19950,0,4768962.15124423,155584.8,39869284.9508484,39869284.9508484,47346918.7791827,47346918.7791827,0.0857433418496485,0.185743341849649,0.2,flexure,39869284.9508484,39869284.9508484,47346918.7791827,47346918.7791827,0.0857433418496485,0.185743341849649,0.2,flexure,0,0,108,0
0,9,0.1375,0.1375,0.1375,0.1375,2102,x,2,beam,6341,6342,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,162775.20610687,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,17177687.7253908,23713214.832713,20784711.3112083,28692588.4576464,0.0614317764622528,0.161431776462253,0.2,flexure,28875,10725,198,0
1,10,0,0,0,0.0583333333333333,1202,x,2,column,6343,6344,0,0,0,0,0,0,0,39900,0,4768962.15124423,155584.8,39278549.1618915,39278549.1618915,46502543.066582,46502543.066582,0.0797640267808457,0.179764026780846,0.2,flexure,39278549.1618915,39278549.1618915,46502543.066582,46502543.066582,0.0797640267808457,0.179764026780846,0.2,flexure,0,0,108,0
